Component1,Component2
-2.14363673452891,0.433193467565754
-2.14363673452891,0.433193467565754
-2.14363673452891,0.433193467565754
-2.14363673452891,0.433193467565754
-2.14363673452891,0.433193467565754
-2.42859658460602,0.251210678155518
-1.22095297206476,-0.12323338638969
-1.13534489175065,-0.155838257855738
-0.43066998472687,-0.438771800378147
-0.845209383237839,-0.288524105585861
-0.177619967033828,-0.549876653269179
-1.00179626398747,-0.200124765311778
-1.36625946107087,-0.012771403978185
-0.500070895881669,-0.259251151592971
0.371208820247717,-0.34493153863572
0.226472002932133,-0.352417577115389
-0.180496803120824,-0.539311060758002
-0.54479198239241,-0.416560414989394
0.216268096813965,-0.711397472984394
0.052751383954175,-0.194644585522158
-2.59071869140364,0.00266697271703031
-0.443181985088222,-0.627749807329482
-1.17886360480124,-0.325251231549505
-0.213885777692684,-0.53517580199952
0.464232236551297,-1.0545372398532
-0.00015326716333696,-0.113270533501075
-0.405478768689872,-0.662765988705967
0.740604910831632,-0.449811524711759
-0.755538096870255,-0.556543282435171
-0.370703121689486,-0.698536552070404
-0.185242890539166,-0.772150387387082
0.440056755602981,-0.880276504739876
-2.26783164125708,-0.227323047466831
0.400431233289806,-0.232514559171429
0.611783355342277,-0.0489157872714244
0.455648779421714,-0.426560832289203
0.531716639305719,-0.188618187676615
1.80890558204315,-0.0569579522772494
2.2193693557984,0.594584640231557
0.749724524709951,0.316044186720753
0.503176773191153,0.155776017248364
0.659516377793761,-0.320919794277512
0.212818029854588,-0.285542040278445
0.787998553965376,-0.0798549306730141
2.93818008505084,0.368966057026606
1.79187013213757,-0.18613156004662
0.11630899704595,-0.316830985965513
-3.06314635384988,-0.154029347747688
1.62255982689387,-0.472321015716846
-1.23331123501408,-0.357598303579931
-1.80312170750168,-0.0552886176810914
0.430153388137593,-0.393474632405496
1.27014229956485,-0.0627683381159147
1.36027149969537,-0.119089328372053
2.37090839201813,0.0314726503193857
0.886634001062768,0.0111648857919575
-0.918293776099491,-0.40030557635614
-0.623530275059864,0.240939405951877
1.30443360907345,-0.136075868662091
-1.85018932159861,-0.00908091763812685
2.63824659917557,0.864576894653308
5.3538565818053,1.11499912720028
2.12022305011245,0.375406184951297
1.70655230873846,0.464789396018031
2.39083533269728,0.627384126188309
2.84147660378825,1.20745869672463
0.0519459077871201,0.32906387977919
-0.454618808647835,-0.0327221702639865
3.21606075558809,1.71216417154822
2.20360476419546,0.829662888458687
-0.996203913218117,0.460770363737157
0.248418933065829,-0.746581187369554
3.62459701468846,-1.04883757345354
-2.33067223750048,0.313747719189963
0.531216289427937,-0.496818291137625
1.11122682262229,-1.10838205269943
2.01371275655756,-1.49570039092972
-0.76623706562593,-0.301003169176244
1.05889712951206,-1.16437275404862
1.71400752746378,-1.4806629378774
-3.06314635384988,-0.154029347747688
0.356485408557006,-0.507421950339622
1.49455865298529,2.55787416939509
-1.29650913643438,0.725139915577449
-2.05452557866287,0.490102174907099
-2.05452557866287,0.490102174907099
-2.05452557866287,0.490102174907099
-2.05452557866287,0.490102174907099
-2.05452557866287,0.490102174907099
-2.05452557866287,0.490102174907099
-2.42310170310384,0.103779657900156
-2.17203479518952,0.415057725665765
-0.877960506638652,0.479826185758908
-2.17203479518952,0.415057725665765
-2.17203479518952,0.415057725665765
0.891425264705359,-0.704706614190735
-2.10294881189839,0.390333117253102
-2.17105555171846,0.415683096076109
-2.17203479518952,0.415057725665765
-2.94025129823244,-0.0755453612494589
0.844510660991594,1.15469344952688
-1.38843740864781,0.187454196684485
-1.68049039691819,0.765718677426547
-2.16175273874343,0.421624114974382
2.91671504933486,3.21594945080494
2.73088734046642,1.93211497079605
3.3507455027458,2.34179514469112
-0.289187734243248,0.962439254087759
-2.67235915736254,0.0882219489328812
2.21010968668525,0.795903291848741
2.0429570077804,-0.0655173358685247
0.86749589473215,0.256883878441576
1.63866064411925,-0.152760968674115
1.20898846053266,0.435938285820151
3.58634640526177,-0.782798763349482
1.56641927138769,-0.51107127263606
1.92255417992812,-0.564572756158459
2.03919550690196,-0.584827723663577
2.09121470785037,-0.168489256646934
1.73489621362809,-0.586613572012305
0.945774108425007,-0.761153013396733
1.65695891389942,-0.101991828309822
-0.783690782323839,-0.0353167252117878
1.87097432132251,-0.497538073319777
1.14051685940943,-0.346582180805169
3.71788604964343,0.139912261413353
3.14570343395269,-0.363998255058164
2.07974179122639,-0.627615016837752
2.58539526104578,-0.551201131017757
2.76860581285491,0.0397924852248896
2.47770917371205,-0.263258610972135
1.14847503802717,-0.822562446255262
1.28547004105495,-0.764609261755107
1.98063019603908,-0.361525571578801
-0.244519326372302,-0.148684309902592
1.32992142401216,0.343316057330415
-2.24320194203274,0.349760714456012
-1.68637596469359,0.372725468003493
0.137392803763271,0.49228364744611
0.361087425944714,0.647824595459854
0.0107933646374112,0.157528124428783
2.65350277086704,0.402829184992071
1.35951553283612,1.00354777043671
0.438458216331743,-0.203454774890399
-2.00702062677702,0.297017148372934
0.38188157017863,0.535272192379952
-2.64369526368752,-0.0227861520977247
4.77776404366911,-0.0870826606974503
6.46495910554233,0.406218445420356
3.83562611441848,-0.501525364273764
3.72749398512867,-0.331776318658172
3.59182737091424,-0.168133063936853
3.74628748475602,-0.381844288224671
1.91086631663542,-0.172853866748658
1.66458527112154,-0.0669203330430426
1.28156416052208,-0.024957367824497
3.39127720016626,-0.212549284873788
-2.57610321674294,0.028490191543272
-2.36347689378084,0.292797810443424
-2.36347689378084,0.292797810443424
-2.36347689378084,0.292797810443424
-2.36347689378084,0.292797810443424
-2.36347689378084,0.292797810443424
-1.66306331993069,-0.0402525416411305
-0.681378114959122,0.190031947337223
1.43136929621112,-0.207218006642135
-0.534867697265387,0.372241165315378
-1.43836976173085,-0.154547844077474
-1.85157373575304,-0.0724138663932397
-3.06314635384988,-0.154029347747688
3.16876636041541,0.222472758777721
-0.675633933343607,0.0611308801170914
1.44330608280107,-0.0269317157132117
3.89326404173626,0.25972352337104
3.64865977418038,0.369178729330145
2.02671964649435,0.0439430720133453
2.4388866226715,0.335484470836248
1.91164363293351,0.374868634116633
-1.0361457036064,0.19723830515959
-0.931517641302089,0.159898646501773
2.1440402903737,0.491311287549428
-0.38510229214022,0.555910897496974
-1.16704657818718,0.118589301496266
-0.681176119626488,-0.0712422924463106
-1.05322754213087,0.0609661452558746
-0.828254375220131,-0.0110590571541908
0.370646464057176,0.0560441083317854
-1.18465137974696,0.12082674782101
-0.931302826576378,0.0273134861266523
-1.67680875487665,0.0917581293938413
-0.551080453671919,-0.0235848333486735
1.07694541452697,-0.0637378341827603
0.367774523688534,-0.397267862783968
-0.794370082092058,0.069505430806386
-1.24302371671611,0.283436042711218
-1.30613618779216,0.0232494167337082
-1.65538152820573,0.156111638420711
-1.57700851823807,0.357835935028458
-1.77839784642334,0.190930081757986
-0.640644614715228,-0.232741210427675
-2.15339657745478,0.339416028735301
-2.68625782476968,0.0540604704047185
4.07123014665479,-0.700442698536912
7.02558772250923,-0.452110686464119
3.61134068689276,0.104774143003529
4.76570360848443,-0.354361973103975
1.21318953778078,-0.515139491679148
6.0227571551204,-0.742615162997381
1.57763326913644,-0.167892476723379
5.87593206091946,-0.485123395803824
3.52038833616546,-0.239568880515614
7.92018200736845,0.176764273790626
1.26405912533083,-0.343334605470975
-1.99245833628921,-0.165762588021788
